country,respno,backchk,urbrur,region,district,townvill,ea_name,eanumb,uniqueea,hholdse1,hholdse2,hholdse3,hholdse4,hholdse5,hholdse6,hholdse7,prevint,currint,calls,dateintr,strtime,q1,q2,q3,q4a,q4b,q5,q6a,q6b,q7a,q7b,q8a,q8b,q8c,q8d,q8e,q8f,q9a,q9b,q9c,q10,q11,q12,q13,q14a,q14b,q14c,q15a,q15b,q15c,q16,q17,q18a,q18b,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28a,q28b,q28c,q28d,q29,q30,q31a,q31b,q31c,q32a,q32b,q32c,q32d,q32e,q32f,q32g,q33,q34,q35a,q35b,q35c,q35pt1,q35pt2,q35pt3,q36a,q36b,q36c,q37,q38,q39,q40,q41,q42,q43a1,q43a2,q43b1,q43b2,q43c1,q43c2,q44a1,q44a2,q44b1,q44b2,q44c1,q44c2,q45,q46,q47,q48,q49,q50,q51,q52a,q52b,q52c,q52d,q53a,q53b,q53c,q53d,q54a,q54b,q54c,q54d,q54e,q54f,q54g,q55a,q55b,q55c,q55d,q55e,q55f,q55g,q55h,q55i,q55j,q55k,q55l,q55m,q56a,q56b,q56c,q56d,q56e,q56f,q56g,q56h,q56i,q56j,q57a,q57b,q57c,q57d,q57e,q57f,q58a,q58b,q58c,q59,q60,q61,q62a,q62b,q63pt1,q63pt2,q63pt3,q64,q65a,q65b,q65c,q65d,q65e,q65f,q65g,q65h,q65i,q65j,q65k,q66,q67a,q67b,q67c,q67d,q68a,q68b,q68c,q69a,q69b,q70a,q70b,q70c,q70d,q71a,q71b,q71c,q71d,q71e,q72a,q72b,q72c,q73a,q73b,q73c,q73d,q73e,q73f,q73g,q74a,q74b,q74c,q74d,q74e,q74f,q74g,q75a,q75b,q75c,q75d,q75e,q76a,q76b,q77a,q77b,q78a,q78b,q78c,q78d,q79,q80a,q80b,q81,q82,q83,q84a,q84b,q84c,q84d,q85,q86,q87,q90,q91,q92,q93a,q93b,q93c,q93d,q93e,q93f,q94,q95,q96a,q96b,q97,q98,q99,q100,endtime,length,q101,q102,q103,q104,q105a,q105b,q105c,q105d,q105e,q106,q107a,q107b,q107c,q108a,q108b,q108c,q108d,q108e,q108f,q110,q111,q112,q113,q114,q115,q116a,q116b,q116c,q116d,q116e,q116f,q116g,q116h,q116i,q116j,q116k,q117a,q117b,q118,withinwt,acroswt,combwt,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness
18,ZIM0543,1,2,442,KWEKWE RURAL,GANDI PRIMARY SCHOOL,,70,18442700,5,997,997,997,997,997,997,2,1,1,18-Oct-05,11:15:00 AM,47,1,440,2,1,2,2,1,1,1,2,2,3,2,3,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,1,1,3,0,1,2,1,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,3,0,0,0,0,1,1,3,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,ECONOMIC DEVELOPMENT,MAJORITY RULE,TEAM WORK,5,7,11,1,2,1,3,3,4,1,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,1,2,#NULL!,2,3,3,2,4,4,4,3,2,3,2,2,1,2,1,2,2,2,0,1,0,0,0,2,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,7,7,0,7,1,1,3,3,2,#NULL!,2,0,1,1,1,8,3,1,1,1,1,1,2,2,2,1,1,2,3,4,1,2,9,9,2,2,1,#NULL!,#NULL!,1,4,2,4,3,7,2,3,2,7,1,7,1,2,1,1,2,1,0,2,2,1,2,2,1,1,3,2,3,3,2,3,3,1,1,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,3,4,2,2,1,1,0,0,0,0,0,1,1,1,1,2,441,19,12:20:00 PM,65,1,1,441,2,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1.145038,1.145038,888708,3,Kwekwe District,-18.75,29.5,ADM2,6295630|6255146|ZW|02|888708,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe District,1,1
18,ZIM0544,2,2,442,KWEKWE RURAL,MAZEBE CLINIC,,50,18442500,997,997,997,997,997,997,997,2,1,1,18-Oct-05,3:29:00 PM,19,0,440,2,1,1,1,1,1,1,2,1,1,1,3,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,3,0,0,3,2,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,4,0,0,0,0,1,1,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,HARMONY,EQUAL SHARING OF POWERS,EFFECTIVE GOVERNMENT,4,4,8,1,1,1,3,4,4,1,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,1,1,#NULL!,1,3,4,3,4,4,4,3,2,3,3,1,1,1,1,1,1,1,0,1,0,0,0,2,1,1,1,0,1,0,1,2,1,1,1,1,2,1,1,1,1,7,7,7,0,0,0,3,3,2,#NULL!,3,0,1,1,1,3,8,1,1,1,1,1,2,2,2,9,1,2,2,4,1,1,9,9,1,1,1,#NULL!,#NULL!,1,4,1,4,3,7,7,7,3,7,1,1,7,7,7,7,7,7,7,2,2,0,2,2,1,0,4,2,5,3,3,3,3,2,2,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,3,4,10,1,0,0,0,0,0,0,0,23,0,0,1,1,441,17,4:19:00 PM,50,1,1,441,1,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1.145038,1.145038,888708,3,Kwekwe District,-18.75,29.5,ADM2,6295630|6255146|ZW|02|888708,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe District,1,1
18,ZIM0545,1,2,442,KWEKWE RURAL,GANDI PRIMARY SCHOOL,,70,18442700,997,997,997,997,997,997,997,1,2,1,18-Oct-05,12:45:00 PM,33,0,440,2,2,2,2,2,2,2,2,2,1,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,1,2,2,1,0,0,1,1,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,3,3,1,0,0,0,1,1,2,1,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,RULING TOGETHER,EFFECTIVE GOVERNMENT,TOGETHERNESS,2,8,11,2,2,2,3,2,3,2,3,3,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,3,2,2,#NULL!,2,3,2,2,2,4,4,2,2,2,1,2,2,3,2,2,3,2,1,1,1,1,1,2,1,1,1,1,2,1,9,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,3,3,2,#NULL!,2,1,1,1,1,8,3,1,2,1,1,1,2,2,2,9,2,2,2,4,2,2,9,9,1,2,2,#NULL!,#NULL!,1,4,2,3,3,7,3,2,3,7,1,7,1,1,0,1,1,2,0,1,1,1,3,2,1,0,2,2,2,2,2,3,3,1,2,3,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,997,7,4,2,2,1,0,0,0,0,0,0,24,1,2,0,997,998,18,1:39:00 PM,54,2,1,440,2,1,1,0,0,0,1,000,000,000,1,2,1,1,1,2,ZIM12,23,1,2,441,8,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1.145038,1.145038,888708,3,Kwekwe District,-18.75,29.5,ADM2,6295630|6255146|ZW|02|888708,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe District,1,1
18,ZIM0546,1,1,445,KADOMA URBAN,NGEZI TOWNSHIP,,240,18445240,997,997,997,997,997,997,997,2,1,1,20-Oct-05,2:13:00 PM,38,1,441,1,1,2,1,1,1,1,0,2,1,2,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,4,2,3,3,3,0,0,0,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,4,0,0,0,0,1,1,3,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,GOVERNING WITHOUT DISCRIMINATING,NO FURTHER RESPONSE,NO FURTHER RESPONSE,6,996,996,2,2,2,3,2,2,2,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,1,2,2,#NULL!,2,2,2,2,4,4,4,3,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,3,3,2,#NULL!,2,0,1,1,1,996,996,1,2,2,2,2,2,2,2,1,2,2,2,4,1,1,2,2,3,2,3,#NULL!,#NULL!,1,4,2,3,3,2,2,3,3,7,7,7,0,2,2,1,2,2,0,1,2,0,2,2,1,0,2,2,2,2,2,3,3,1,1,3,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,997,7,5,0,1,1,1,1,1,0,1,0,11,1,1,1,10,998,19,3:15:00 PM,62,1,1,441,1,0,0,0,0,0,0,000,000,000,1,1,1,1,1,2,ZIM12,23,1,2,441,8,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1.145038,1.145038,884373,5,Ngezi Communal Land,-18.62396,30.61397,TRB,6295630|6255146|ZW|05|884373,Earth|Africa|Zimbabwe|Mashonaland West|Ngezi Communal Land,4,1
18,ZIM0547,2,1,445,KADOMA URBAN,SHERENI CLOSE,,60,1844560,997,997,997,997,997,997,997,1,2,1,20-Oct-05,12:21:00 PM,24,0,441,1,1,2,1,1,1,1,1,1,1,1,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,2,1,3,3,3,0,0,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,3,3,1,0,0,0,1,6,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,PEACE,INDEPENDENCE,NO FURTHER RESPONSE,4,9,996,2,2,2,3,2,3,1,4,3,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,9,1,1,#NULL!,2,3,2,3,4,4,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,9,2,2,2,2,0,0,1,0,0,0,0,0,0,3,3,2,#NULL!,3,0,1,1,1,11,8,0,1,1,1,1,2,2,2,2,1,2,2,3,1,1,2,2,1,2,2,#NULL!,#NULL!,1,4,2,4,2,2,2,2,2,7,7,7,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,2,2,2,2,3,3,1,1,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,997,7,5,13,2,1,1,1,0,0,0,3,6,1,1,0,997,998,19,1:20:00 PM,59,2,1,441,1,0,0,0,0,0,1,000,000,000,1,1,1,2,1,1,ZIM12,23,1,2,441,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1.145038,1.145038,889452,3,Kadoma District,-18.34049,29.82831,ADM2,6295630|6255146|ZW|05|889452,Earth|Africa|Zimbabwe|Mashonaland West|Kadoma District,1,1
18,ZIM0548,2,1,445,KADOMA URBAN,SHERENI CLOSE,,60,1844560,997,997,997,997,997,997,997,2,1,1,20-Oct-05,11:05:00 AM,50,1,441,1,1,2,1,1,1,1,1,0,2,1,3,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,2,2,1,4,4,3,2,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,3,1,0,0,0,1,1,2,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,DID NOT UNDERSTAND,NO FURTHER RESPONSE,NO FURTHER RESPONSE,999,996,996,2,2,1,9,2,3,2,3,3,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,8,9,#NULL!,2,3,2,1,4,4,4,3,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,0,0,0,0,0,0,3,3,2,#NULL!,2,1,1,1,1,11,3,1,1,1,1,1,1,1,2,2,1,2,2,3,2,1,2,1,2,2,2,#NULL!,#NULL!,1,4,2,4,3,2,2,2,2,7,7,7,2,2,1,1,2,1,0,2,2,2,2,2,1,0,2,2,2,2,2,3,3,1,1,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,997,7,4,2,2,1,1,1,1,0,0,1,6,1,1,1,3,998,19,12:01:00 PM,56,1,1,441,1,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1.145038,1.145038,889452,3,Kadoma District,-18.34049,29.82831,ADM2,6295630|6255146|ZW|05|889452,Earth|Africa|Zimbabwe|Mashonaland West|Kadoma District,1,1
18,ZIM0549,2,1,445,KADOMA URBAN,RIMUKA,,90,1844590,997,997,997,997,997,997,997,1,2,1,19-Oct-05,2:57:00 PM,33,0,441,1,1,2,1,1,2,2,3,3,4,2,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,1,1,4,4,3,3,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,3,3,1,0,0,0,1,1,3,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,INDEPENDENCE,FOOD SUPPLY WILL BE ENOUGH,ENOUGH HOUSING,9,5,5,4,2,2,3,2,2,2,2,1,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,2,1,0,#NULL!,2,2,2,2,5,5,5,3,2,3,2,2,1,2,2,1,2,1,0,1,1,0,0,3,1,0,0,1,3,0,3,1,1,2,2,2,2,1,2,1,1,1,0,0,0,1,1,3,3,1,#NULL!,3,0,1,0,1,8,20,0,1,1,1,1,2,2,1,1,1,1,3,4,3,2,3,3,1,2,2,#NULL!,#NULL!,1,4,2,4,3,2,2,3,2,7,7,7,0,1,1,0,1,1,0,0,2,1,2,2,2,0,3,2,2,3,3,0,0,2,1,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,3,5,10,2,1,0,1,1,0,0,1,24,1,1,0,997,441,18,4:03:00 PM,66,2,1,441,4,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1.145038,1.145038,882460,1,Rimuka,-18.35,29.883329,PPL,6295630|6255146|ZW|00,Earth|Africa|Zimbabwe|Rimuka,2,1
18,ZIM0550,1,1,440,CHITUNGWIZA,SEKE UNIT L & M,,250,184402500,997,997,997,997,997,997,997,2,1,1,20-Oct-05,12:49:00 PM,48,1,441,2,2,1,2,2,2,2,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,1,1,1,4,0,3,1,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,3,3,0,2,2,1,1,3,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,CONSTITUTION,POLITICAL COMPETITION,EMPLOYMENT,21,3,5,1,1,1,3,1,4,2,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,2,1,#NULL!,2,2,3,2,1,1,4,3,2,2,2,2,3,2,2,3,3,3,0,1,2,2,0,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,1,2,1,7,1,7,2,7,7,2,3,2,#NULL!,3,4,2,2,1,11,8,1,2,2,2,1,1,2,3,3,2,2,3,4,1,1,1,1,1,4,3,#NULL!,#NULL!,1,4,2,4,9,1,2,3,2,7,7,7,7,7,1,1,1,1,7,3,3,2,3,3,2,2,2,2,2,2,2,0,1,1,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,997,7,4,10,6,0,0,0,0,0,0,3,11,2,2,0,997,998,19,1:36:00 PM,47,1,1,441,2,1,1,0,0,0,0,000,000,000,1,2,1,1,2,2,ZIM20,22,1,2,440,7,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1.145038,1.145038,1106542,1,Chitungwiza,-18.012739,31.07555,PPL,6295630|6255146|ZW|10|1106542,Earth|Africa|Zimbabwe|Harare|Chitungwiza,2,1
18,ZIM0551,2,1,445,KADOMA URBAN,RIMUKA,,90,1844590,997,997,997,997,997,997,997,2,1,1,19-Oct-05,12:10:00 PM,33,0,441,1,1,4,1,1,2,2,2,3,3,3,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,1,1,4,4,1,3,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,3,3,1,0,1,0,1,6,0,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,FREEDOM OF EXPRESSION,UNITY,MAJORITY RULE,1,4,7,1,4,1,3,3,3,2,3,3,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,2,1,#NULL!,2,2,2,2,4,2,4,3,2,2,2,1,4,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,0,1,0,3,3,2,#NULL!,2,0,1,1,1,8,11,0,1,1,1,1,2,3,3,2,2,2,3,2,1,1,2,2,9,3,3,#NULL!,#NULL!,1,4,2,3,2,2,2,3,2,7,7,7,2,2,1,1,1,1,0,2,2,1,1,2,1,0,2,2,2,2,2,3,3,1,1,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,3,5,2,2,1,1,1,0,0,0,5,10,1,1,0,997,441,17,12:54:00 PM,44,1,1,441,1,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1.145038,1.145038,882460,1,Rimuka,-18.35,29.883329,PPL,6295630|6255146|ZW|00,Earth|Africa|Zimbabwe|Rimuka,2,1
18,ZIM0552,1,1,445,KADOMA URBAN,RIMUKA,,10,1844510,997,997,997,997,997,997,997,2,1,1,19-Oct-05,9:55:00 AM,62,1,441,1,1,1,1,1,2,2,2,3,2,2,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,1,1,1,3,3,2,2,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,3,3,0,0,0,0,1,1,2,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,TOGETHERNESS,ECONOMIC DEVELOPMENTS,EQUALITY,11,5,6,2,2,2,3,2,3,2,4,4,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,4,1,1,#NULL!,2,3,2,2,2,4,4,3,2,2,2,1,1,1,1,2,2,2,1,1,0,0,0,2,1,1,1,0,0,0,0,1,1,2,2,2,2,2,2,1,1,7,7,7,7,7,7,3,3,2,#NULL!,3,0,1,1,8,1,3,0,1,1,1,1,2,2,2,2,1,2,2,3,1,1,2,2,2,2,2,#NULL!,#NULL!,1,4,1,3,2,1,2,3,2,7,7,7,2,2,1,1,1,2,0,2,2,1,2,2,1,0,2,2,2,2,2,3,3,1,1,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,997,7,3,6,2,1,1,1,1,0,0,4,13,2,2,0,997,998,1,10:50:00 AM,55,1,1,441,4,1,1,0,0,0,1,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1.145038,1.145038,882460,1,Rimuka,-18.35,29.883329,PPL,6295630|6255146|ZW|00,Earth|Africa|Zimbabwe|Rimuka,2,1
18,ZIM0553,1,1,445,KADOMA URBAN,RIMUKA,,10,1844510,997,997,997,997,997,997,997,1,2,1,19-Oct-05,11:04:00 AM,36,0,441,1,1,1,1,1,2,2,2,2,3,2,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,2,1,1,4,3,2,2,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,3,2,0,0,0,1,1,2,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,PEACE,HARMONY,MAJORITY RULE,4,4,7,2,2,2,3,2,3,2,3,3,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,3,2,2,#NULL!,2,3,2,3,4,4,4,3,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,3,3,2,#NULL!,2,1,1,1,1,8,3,1,1,1,1,1,2,2,2,2,1,2,2,3,1,1,2,2,2,2,2,#NULL!,#NULL!,1,4,2,3,2,1,1,2,2,7,7,7,7,7,7,7,7,7,7,3,2,1,2,2,1,0,2,2,2,2,2,3,3,1,1,3,3,1,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,997,7,5,10,2,1,1,1,0,0,0,0,24,1,1,1,2,998,19,11:58:00 AM,54,2,1,441,1,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1.145038,1.145038,882460,1,Rimuka,-18.35,29.883329,PPL,6295630|6255146|ZW|00,Earth|Africa|Zimbabwe|Rimuka,2,1
18,ZIM0554,1,2,442,GOKWE NORTH,SHERENI,,110,18442110,997,997,997,997,997,997,997,0,1,1,10-Oct-05,2:07:00 PM,45,1,444,4,4,3,3,3,3,3,2,3,2,1,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,4,1,1,2,1,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,4,1,0,0,0,1,1,2,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,PEACE,RESPECT,TEAM WORK,4,10,11,3,3,3,3,1,3,2,4,3,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,1,3,3,#NULL!,1,2,1,4,4,4,4,2,9,9,1,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,3,2,#NULL!,2,2,3,3,1,3,13,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,#NULL!,2,4,3,4,4,7,3,3,3,7,1,7,1,2,1,1,3,3,0,2,3,1,2,2,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,440,3,2,6,3,0,0,0,0,0,0,1,0,1,1,1,2,440,21,3:12:00 PM,65,1,1,441,3,1,1,0,0,0,1,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.145038,1.145038,890981,3,Gokwe North District,-17.530001,28.91,ADM2,6295630|6255146|ZW|02|890981,Earth|Africa|Zimbabwe|Midlands Province|Gokwe North District,1,1
18,ZIM0555,1,2,442,GOKWE NORTH,SHERENI,,110,18442110,997,997,997,997,997,997,997,1,2,1,10-Oct-05,3:30:00 PM,32,1,441,1,1,1,2,2,2,2,1,1,1,1,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,2,1,1,4,1,1,2,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,3,1,0,0,0,1,1,3,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,FREEDOM TO DO WHAT YOU WANT,PEACE,EQUALITY,1,4,6,1,2,2,3,2,3,1,4,3,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,,#NULL!,3,2,2,#NULL!,2,2,2,3,4,4,4,2,2,2,2,2,2,3,2,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,2,3,3,2,#NULL!,2,0,1,2,1,3,8,1,1,1,1,1,2,2,2,9,2,2,3,3,2,2,2,2,2,2,2,#NULL!,#NULL!,2,3,2,3,3,7,3,3,3,7,1,7,1,1,1,1,1,1,0,1,2,0,3,1,1,0,3,2,2,3,2,3,3,2,2,3,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,441,3,4,2,3,1,1,0,0,0,0,3,8,1,1,1,2,441,17,4:35:00 PM,65,2,1,441,1,0,0,0,0,0,0,000,000,000,1,1,1,1,1,1,ZIM12,23,1,2,441,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.145038,1.145038,890981,3,Gokwe North District,-17.530001,28.91,ADM2,6295630|6255146|ZW|02|890981,Earth|Africa|Zimbabwe|Midlands Province|Gokwe North District,1,1
